EmployeeID,Date,EntryTime,MinutesLate
E021,2025-06-17,2025-06-17 09:30:00,30.0
E023,2025-06-17,2025-06-17 09:10:00,10.0
E024,2025-06-17,2025-06-17 09:30:00,30.0
E025,2025-06-17,2025-06-17 09:30:00,30.0
E027,2025-06-17,2025-06-17 09:10:00,10.0
E029,2025-06-17,2025-06-17 09:30:00,30.0
E030,2025-06-17,2025-06-17 09:05:00,5.0
E031,2025-06-17,2025-06-17 10:15:00,75.0
E032,2025-06-17,2025-06-17 09:10:00,10.0
E033,2025-06-17,2025-06-17 09:10:00,10.0
E034,2025-06-17,2025-06-17 09:15:00,15.0
E035,2025-06-17,2025-06-17 09:30:00,30.0
E038,2025-06-17,2025-06-17 09:15:00,15.0
E039,2025-06-17,2025-06-17 09:15:00,15.0
E042,2025-06-17,2025-06-17 09:30:00,30.0
E044,2025-06-17,2025-06-17 09:05:00,5.0
E045,2025-06-17,2025-06-17 09:15:00,15.0
E048,2025-06-17,2025-06-17 10:05:00,65.0
E050,2025-06-17,2025-06-17 09:30:00,30.0
E002,2025-06-18,2025-06-18 09:10:00,10.0
E004,2025-06-18,2025-06-18 09:05:00,5.0
E006,2025-06-18,2025-06-18 09:10:00,10.0
E007,2025-06-18,2025-06-18 09:05:00,5.0
E010,2025-06-18,2025-06-18 09:05:00,5.0
E011,2025-06-18,2025-06-18 09:15:00,15.0
E013,2025-06-18,2025-06-18 09:10:00,10.0
E016,2025-06-18,2025-06-18 09:15:00,15.0
E020,2025-06-18,2025-06-18 09:10:00,10.0
E021,2025-06-18,2025-06-18 09:10:00,10.0
E022,2025-06-18,2025-06-18 09:05:00,5.0
E023,2025-06-18,2025-06-18 09:15:00,15.0
E024,2025-06-18,2025-06-18 09:15:00,15.0
E025,2025-06-18,2025-06-18 09:10:00,10.0
E028,2025-06-18,2025-06-18 09:05:00,5.0
E033,2025-06-18,2025-06-18 10:00:00,60.0
E034,2025-06-18,2025-06-18 09:05:00,5.0
E035,2025-06-18,2025-06-18 09:15:00,15.0
E039,2025-06-18,2025-06-18 09:05:00,5.0
E041,2025-06-18,2025-06-18 09:05:00,5.0
E043,2025-06-18,2025-06-18 09:30:00,30.0
E044,2025-06-18,2025-06-18 09:15:00,15.0
E046,2025-06-18,2025-06-18 09:10:00,10.0
E047,2025-06-18,2025-06-18 10:05:00,65.0
E048,2025-06-18,2025-06-18 10:05:00,65.0
E049,2025-06-18,2025-06-18 09:10:00,10.0
E003,2025-06-19,2025-06-19 09:15:00,15.0
E004,2025-06-19,2025-06-19 09:10:00,10.0
E005,2025-06-19,2025-06-19 09:30:00,30.0
E007,2025-06-19,2025-06-19 09:15:00,15.0
E008,2025-06-19,2025-06-19 10:10:00,70.0
E012,2025-06-19,2025-06-19 09:15:00,15.0
E014,2025-06-19,2025-06-19 09:15:00,15.0
E015,2025-06-19,2025-06-19 09:10:00,10.0
E017,2025-06-19,2025-06-19 10:15:00,75.0
E019,2025-06-19,2025-06-19 09:05:00,5.0
E020,2025-06-19,2025-06-19 09:15:00,15.0
E021,2025-06-19,2025-06-19 09:10:00,10.0
E022,2025-06-19,2025-06-19 09:30:00,30.0
E024,2025-06-19,2025-06-19 09:30:00,30.0
E025,2025-06-19,2025-06-19 09:10:00,10.0
E028,2025-06-19,2025-06-19 09:15:00,15.0
E029,2025-06-19,2025-06-19 09:05:00,5.0
E030,2025-06-19,2025-06-19 09:05:00,5.0
E031,2025-06-19,2025-06-19 10:10:00,70.0
E032,2025-06-19,2025-06-19 09:05:00,5.0
E033,2025-06-19,2025-06-19 09:05:00,5.0
E034,2025-06-19,2025-06-19 09:30:00,30.0
E035,2025-06-19,2025-06-19 09:05:00,5.0
E037,2025-06-19,2025-06-19 09:30:00,30.0
E038,2025-06-19,2025-06-19 09:30:00,30.0
E039,2025-06-19,2025-06-19 09:05:00,5.0
E040,2025-06-19,2025-06-19 09:05:00,5.0
E042,2025-06-19,2025-06-19 10:00:00,60.0
E044,2025-06-19,2025-06-19 09:05:00,5.0
E045,2025-06-19,2025-06-19 09:10:00,10.0
E046,2025-06-19,2025-06-19 09:05:00,5.0
E003,2025-06-20,2025-06-20 09:30:00,30.0
E004,2025-06-20,2025-06-20 09:10:00,10.0
E006,2025-06-20,2025-06-20 09:10:00,10.0
E007,2025-06-20,2025-06-20 09:10:00,10.0
E009,2025-06-20,2025-06-20 09:10:00,10.0
E010,2025-06-20,2025-06-20 09:05:00,5.0
E012,2025-06-20,2025-06-20 09:15:00,15.0
E013,2025-06-20,2025-06-20 09:05:00,5.0
E014,2025-06-20,2025-06-20 09:05:00,5.0
E016,2025-06-20,2025-06-20 09:30:00,30.0
E017,2025-06-20,2025-06-20 09:30:00,30.0
E018,2025-06-20,2025-06-20 09:30:00,30.0
E019,2025-06-20,2025-06-20 09:10:00,10.0
E020,2025-06-20,2025-06-20 09:10:00,10.0
E021,2025-06-20,2025-06-20 09:05:00,5.0
E025,2025-06-20,2025-06-20 09:05:00,5.0
E026,2025-06-20,2025-06-20 09:15:00,15.0
E027,2025-06-20,2025-06-20 09:05:00,5.0
E028,2025-06-20,2025-06-20 09:05:00,5.0
E029,2025-06-20,2025-06-20 09:10:00,10.0
E030,2025-06-20,2025-06-20 10:15:00,75.0
E031,2025-06-20,2025-06-20 09:30:00,30.0
E032,2025-06-20,2025-06-20 09:15:00,15.0
E033,2025-06-20,2025-06-20 09:05:00,5.0
E034,2025-06-20,2025-06-20 09:15:00,15.0
E035,2025-06-20,2025-06-20 09:30:00,30.0
E037,2025-06-20,2025-06-20 09:10:00,10.0
E039,2025-06-20,2025-06-20 09:10:00,10.0
E040,2025-06-20,2025-06-20 10:30:00,90.0
E041,2025-06-20,2025-06-20 09:30:00,30.0
E042,2025-06-20,2025-06-20 09:30:00,30.0
E043,2025-06-20,2025-06-20 10:10:00,70.0
E045,2025-06-20,2025-06-20 09:30:00,30.0
E046,2025-06-20,2025-06-20 09:10:00,10.0
E047,2025-06-20,2025-06-20 09:10:00,10.0
E048,2025-06-20,2025-06-20 10:15:00,75.0
E049,2025-06-20,2025-06-20 09:15:00,15.0
E050,2025-06-20,2025-06-20 09:15:00,15.0
E001,2025-06-23,2025-06-23 10:05:00,65.0
E002,2025-06-23,2025-06-23 09:15:00,15.0
E003,2025-06-23,2025-06-23 10:10:00,70.0
E005,2025-06-23,2025-06-23 09:05:00,5.0
E007,2025-06-23,2025-06-23 10:10:00,70.0
E010,2025-06-23,2025-06-23 09:05:00,5.0
E012,2025-06-23,2025-06-23 09:10:00,10.0
E013,2025-06-23,2025-06-23 10:00:00,60.0
E014,2025-06-23,2025-06-23 09:30:00,30.0
E015,2025-06-23,2025-06-23 09:10:00,10.0
E017,2025-06-23,2025-06-23 09:15:00,15.0
E018,2025-06-23,2025-06-23 09:30:00,30.0
E019,2025-06-23,2025-06-23 09:10:00,10.0
E020,2025-06-23,2025-06-23 09:30:00,30.0
E021,2025-06-23,2025-06-23 09:15:00,15.0
E022,2025-06-23,2025-06-23 09:15:00,15.0
E023,2025-06-23,2025-06-23 10:15:00,75.0
E024,2025-06-23,2025-06-23 09:05:00,5.0
E025,2025-06-23,2025-06-23 09:30:00,30.0
E026,2025-06-23,2025-06-23 10:10:00,70.0
E028,2025-06-23,2025-06-23 10:05:00,65.0
E029,2025-06-23,2025-06-23 09:15:00,15.0
E032,2025-06-23,2025-06-23 09:30:00,30.0
E033,2025-06-23,2025-06-23 09:10:00,10.0
E035,2025-06-23,2025-06-23 10:05:00,65.0
E036,2025-06-23,2025-06-23 09:10:00,10.0
E039,2025-06-23,2025-06-23 09:05:00,5.0
E040,2025-06-23,2025-06-23 09:05:00,5.0
E042,2025-06-23,2025-06-23 10:05:00,65.0
E043,2025-06-23,2025-06-23 09:15:00,15.0
E044,2025-06-23,2025-06-23 10:15:00,75.0
E045,2025-06-23,2025-06-23 09:30:00,30.0
E046,2025-06-23,2025-06-23 10:15:00,75.0
E048,2025-06-23,2025-06-23 09:30:00,30.0
E050,2025-06-23,2025-06-23 10:10:00,70.0
E001,2025-06-24,2025-06-24 09:05:00,5.0
E003,2025-06-24,2025-06-24 09:30:00,30.0
E004,2025-06-24,2025-06-24 09:10:00,10.0
E005,2025-06-24,2025-06-24 09:05:00,5.0
E006,2025-06-24,2025-06-24 09:05:00,5.0
E009,2025-06-24,2025-06-24 09:15:00,15.0
E010,2025-06-24,2025-06-24 09:15:00,15.0
E011,2025-06-24,2025-06-24 10:05:00,65.0
E013,2025-06-24,2025-06-24 09:10:00,10.0
E014,2025-06-24,2025-06-24 09:15:00,15.0
E016,2025-06-24,2025-06-24 09:05:00,5.0
E017,2025-06-24,2025-06-24 10:15:00,75.0
E018,2025-06-24,2025-06-24 09:10:00,10.0
E023,2025-06-24,2025-06-24 10:05:00,65.0
E025,2025-06-24,2025-06-24 09:05:00,5.0
E026,2025-06-24,2025-06-24 09:05:00,5.0
E030,2025-06-24,2025-06-24 09:05:00,5.0
E031,2025-06-24,2025-06-24 09:10:00,10.0
E032,2025-06-24,2025-06-24 10:05:00,65.0
E035,2025-06-24,2025-06-24 09:15:00,15.0
E036,2025-06-24,2025-06-24 10:05:00,65.0
E038,2025-06-24,2025-06-24 09:15:00,15.0
E039,2025-06-24,2025-06-24 09:10:00,10.0
E040,2025-06-24,2025-06-24 09:05:00,5.0
E041,2025-06-24,2025-06-24 09:10:00,10.0
E042,2025-06-24,2025-06-24 09:15:00,15.0
E043,2025-06-24,2025-06-24 09:05:00,5.0
E044,2025-06-24,2025-06-24 09:05:00,5.0
E045,2025-06-24,2025-06-24 09:30:00,30.0
E048,2025-06-24,2025-06-24 09:10:00,10.0
E049,2025-06-24,2025-06-24 09:30:00,30.0
E050,2025-06-24,2025-06-24 09:05:00,5.0
E004,2025-06-25,2025-06-25 09:05:00,5.0
E005,2025-06-25,2025-06-25 09:05:00,5.0
E009,2025-06-25,2025-06-25 10:10:00,70.0
E010,2025-06-25,2025-06-25 09:05:00,5.0
E011,2025-06-25,2025-06-25 09:05:00,5.0
E013,2025-06-25,2025-06-25 09:05:00,5.0
E014,2025-06-25,2025-06-25 10:30:00,90.0
E015,2025-06-25,2025-06-25 09:10:00,10.0
E016,2025-06-25,2025-06-25 10:30:00,90.0
E018,2025-06-25,2025-06-25 09:30:00,30.0
E019,2025-06-25,2025-06-25 09:15:00,15.0
E020,2025-06-25,2025-06-25 10:00:00,60.0
E022,2025-06-25,2025-06-25 10:15:00,75.0
E023,2025-06-25,2025-06-25 09:30:00,30.0
E024,2025-06-25,2025-06-25 09:10:00,10.0
E028,2025-06-25,2025-06-25 10:00:00,60.0
E029,2025-06-25,2025-06-25 09:30:00,30.0
E030,2025-06-25,2025-06-25 09:15:00,15.0
E033,2025-06-25,2025-06-25 09:05:00,5.0
E034,2025-06-25,2025-06-25 09:05:00,5.0
E035,2025-06-25,2025-06-25 09:30:00,30.0
E036,2025-06-25,2025-06-25 09:30:00,30.0
E037,2025-06-25,2025-06-25 09:10:00,10.0
E038,2025-06-25,2025-06-25 09:30:00,30.0
E039,2025-06-25,2025-06-25 09:15:00,15.0
E040,2025-06-25,2025-06-25 10:30:00,90.0
E041,2025-06-25,2025-06-25 09:30:00,30.0
E043,2025-06-25,2025-06-25 10:30:00,90.0
E044,2025-06-25,2025-06-25 09:15:00,15.0
E045,2025-06-25,2025-06-25 09:05:00,5.0
E047,2025-06-25,2025-06-25 09:05:00,5.0
E050,2025-06-25,2025-06-25 09:15:00,15.0
E004,2025-06-26,2025-06-26 09:15:00,15.0
E005,2025-06-26,2025-06-26 09:05:00,5.0
E006,2025-06-26,2025-06-26 09:10:00,10.0
E007,2025-06-26,2025-06-26 09:30:00,30.0
E008,2025-06-26,2025-06-26 10:00:00,60.0
E009,2025-06-26,2025-06-26 09:10:00,10.0
E010,2025-06-26,2025-06-26 09:30:00,30.0
E011,2025-06-26,2025-06-26 09:05:00,5.0
E013,2025-06-26,2025-06-26 09:05:00,5.0
E014,2025-06-26,2025-06-26 09:30:00,30.0
E018,2025-06-26,2025-06-26 10:10:00,70.0
E019,2025-06-26,2025-06-26 10:05:00,65.0
E020,2025-06-26,2025-06-26 09:30:00,30.0
E021,2025-06-26,2025-06-26 10:05:00,65.0
E023,2025-06-26,2025-06-26 10:10:00,70.0
E025,2025-06-26,2025-06-26 09:15:00,15.0
E028,2025-06-26,2025-06-26 09:30:00,30.0
E029,2025-06-26,2025-06-26 09:15:00,15.0
E030,2025-06-26,2025-06-26 09:05:00,5.0
E031,2025-06-26,2025-06-26 09:10:00,10.0
E033,2025-06-26,2025-06-26 09:10:00,10.0
E034,2025-06-26,2025-06-26 09:05:00,5.0
E035,2025-06-26,2025-06-26 09:10:00,10.0
E038,2025-06-26,2025-06-26 10:00:00,60.0
E039,2025-06-26,2025-06-26 09:05:00,5.0
E042,2025-06-26,2025-06-26 09:05:00,5.0
E043,2025-06-26,2025-06-26 09:15:00,15.0
E045,2025-06-26,2025-06-26 09:05:00,5.0
E046,2025-06-26,2025-06-26 09:15:00,15.0
E047,2025-06-26,2025-06-26 10:30:00,90.0
E001,2025-06-27,2025-06-27 09:15:00,15.0
E002,2025-06-27,2025-06-27 09:10:00,10.0
E003,2025-06-27,2025-06-27 09:10:00,10.0
E004,2025-06-27,2025-06-27 10:05:00,65.0
E006,2025-06-27,2025-06-27 09:05:00,5.0
E010,2025-06-27,2025-06-27 09:30:00,30.0
E015,2025-06-27,2025-06-27 09:15:00,15.0
E016,2025-06-27,2025-06-27 09:05:00,5.0
E017,2025-06-27,2025-06-27 09:05:00,5.0
E018,2025-06-27,2025-06-27 09:05:00,5.0
E019,2025-06-27,2025-06-27 09:05:00,5.0
E021,2025-06-27,2025-06-27 09:10:00,10.0
E022,2025-06-27,2025-06-27 10:30:00,90.0
E024,2025-06-27,2025-06-27 09:15:00,15.0
E025,2025-06-27,2025-06-27 09:30:00,30.0
E026,2025-06-27,2025-06-27 10:30:00,90.0
E027,2025-06-27,2025-06-27 09:10:00,10.0
E029,2025-06-27,2025-06-27 09:10:00,10.0
E032,2025-06-27,2025-06-27 10:15:00,75.0
E034,2025-06-27,2025-06-27 09:30:00,30.0
E035,2025-06-27,2025-06-27 09:10:00,10.0
E036,2025-06-27,2025-06-27 09:15:00,15.0
E040,2025-06-27,2025-06-27 09:10:00,10.0
E041,2025-06-27,2025-06-27 09:15:00,15.0
E042,2025-06-27,2025-06-27 09:10:00,10.0
E043,2025-06-27,2025-06-27 09:15:00,15.0
E044,2025-06-27,2025-06-27 10:15:00,75.0
E045,2025-06-27,2025-06-27 09:30:00,30.0
E046,2025-06-27,2025-06-27 09:15:00,15.0
E047,2025-06-27,2025-06-27 09:10:00,10.0
E048,2025-06-27,2025-06-27 09:30:00,30.0
E049,2025-06-27,2025-06-27 09:15:00,15.0
E001,2025-06-30,2025-06-30 09:05:00,5.0
E002,2025-06-30,2025-06-30 09:30:00,30.0
E003,2025-06-30,2025-06-30 09:15:00,15.0
E007,2025-06-30,2025-06-30 09:15:00,15.0
E009,2025-06-30,2025-06-30 09:15:00,15.0
E010,2025-06-30,2025-06-30 09:15:00,15.0
E014,2025-06-30,2025-06-30 10:30:00,90.0
E015,2025-06-30,2025-06-30 09:05:00,5.0
E016,2025-06-30,2025-06-30 10:00:00,60.0
E017,2025-06-30,2025-06-30 09:05:00,5.0
E018,2025-06-30,2025-06-30 09:05:00,5.0
E020,2025-06-30,2025-06-30 09:10:00,10.0
E021,2025-06-30,2025-06-30 09:15:00,15.0
E022,2025-06-30,2025-06-30 09:05:00,5.0
E024,2025-06-30,2025-06-30 09:30:00,30.0
E025,2025-06-30,2025-06-30 09:30:00,30.0
E026,2025-06-30,2025-06-30 09:05:00,5.0
E027,2025-06-30,2025-06-30 09:15:00,15.0
E028,2025-06-30,2025-06-30 09:15:00,15.0
E030,2025-06-30,2025-06-30 09:10:00,10.0
E033,2025-06-30,2025-06-30 09:05:00,5.0
E035,2025-06-30,2025-06-30 10:00:00,60.0
E036,2025-06-30,2025-06-30 10:00:00,60.0
E037,2025-06-30,2025-06-30 09:10:00,10.0
E038,2025-06-30,2025-06-30 09:10:00,10.0
E039,2025-06-30,2025-06-30 10:10:00,70.0
E040,2025-06-30,2025-06-30 09:15:00,15.0
E046,2025-06-30,2025-06-30 09:10:00,10.0
E047,2025-06-30,2025-06-30 09:05:00,5.0
E050,2025-06-30,2025-06-30 09:05:00,5.0
E002,2025-07-01,2025-07-01 09:15:00,15.0
E003,2025-07-01,2025-07-01 09:30:00,30.0
E005,2025-07-01,2025-07-01 09:05:00,5.0
E006,2025-07-01,2025-07-01 10:05:00,65.0
E008,2025-07-01,2025-07-01 09:15:00,15.0
E009,2025-07-01,2025-07-01 09:05:00,5.0
E010,2025-07-01,2025-07-01 09:30:00,30.0
E011,2025-07-01,2025-07-01 09:15:00,15.0
E014,2025-07-01,2025-07-01 10:15:00,75.0
E015,2025-07-01,2025-07-01 09:05:00,5.0
E016,2025-07-01,2025-07-01 09:15:00,15.0
E017,2025-07-01,2025-07-01 09:10:00,10.0
E018,2025-07-01,2025-07-01 09:05:00,5.0
E019,2025-07-01,2025-07-01 09:10:00,10.0
E020,2025-07-01,2025-07-01 09:30:00,30.0
E022,2025-07-01,2025-07-01 09:15:00,15.0
E024,2025-07-01,2025-07-01 09:15:00,15.0
E025,2025-07-01,2025-07-01 10:15:00,75.0
E026,2025-07-01,2025-07-01 09:10:00,10.0
E030,2025-07-01,2025-07-01 09:10:00,10.0
E031,2025-07-01,2025-07-01 09:05:00,5.0
E033,2025-07-01,2025-07-01 09:30:00,30.0
E034,2025-07-01,2025-07-01 09:15:00,15.0
E035,2025-07-01,2025-07-01 09:30:00,30.0
E036,2025-07-01,2025-07-01 10:05:00,65.0
E038,2025-07-01,2025-07-01 09:30:00,30.0
E040,2025-07-01,2025-07-01 09:30:00,30.0
E041,2025-07-01,2025-07-01 09:05:00,5.0
E042,2025-07-01,2025-07-01 09:10:00,10.0
E043,2025-07-01,2025-07-01 09:10:00,10.0
E045,2025-07-01,2025-07-01 09:15:00,15.0
E046,2025-07-01,2025-07-01 09:15:00,15.0
E047,2025-07-01,2025-07-01 09:30:00,30.0
E049,2025-07-01,2025-07-01 09:05:00,5.0
E001,2025-07-02,2025-07-02 09:15:00,15.0
E002,2025-07-02,2025-07-02 09:05:00,5.0
E003,2025-07-02,2025-07-02 10:05:00,65.0
E004,2025-07-02,2025-07-02 09:05:00,5.0
E005,2025-07-02,2025-07-02 09:30:00,30.0
E006,2025-07-02,2025-07-02 09:30:00,30.0
E007,2025-07-02,2025-07-02 09:05:00,5.0
E008,2025-07-02,2025-07-02 09:15:00,15.0
E009,2025-07-02,2025-07-02 09:30:00,30.0
E010,2025-07-02,2025-07-02 10:15:00,75.0
E013,2025-07-02,2025-07-02 09:30:00,30.0
E015,2025-07-02,2025-07-02 09:05:00,5.0
E016,2025-07-02,2025-07-02 09:05:00,5.0
E017,2025-07-02,2025-07-02 10:30:00,90.0
E018,2025-07-02,2025-07-02 09:15:00,15.0
E019,2025-07-02,2025-07-02 09:10:00,10.0
E020,2025-07-02,2025-07-02 09:15:00,15.0
E021,2025-07-02,2025-07-02 10:15:00,75.0
E023,2025-07-02,2025-07-02 09:30:00,30.0
E026,2025-07-02,2025-07-02 10:00:00,60.0
E027,2025-07-02,2025-07-02 09:15:00,15.0
E028,2025-07-02,2025-07-02 09:15:00,15.0
E031,2025-07-02,2025-07-02 09:05:00,5.0
E033,2025-07-02,2025-07-02 09:10:00,10.0
E034,2025-07-02,2025-07-02 09:30:00,30.0
E036,2025-07-02,2025-07-02 09:30:00,30.0
E037,2025-07-02,2025-07-02 09:05:00,5.0
E038,2025-07-02,2025-07-02 09:10:00,10.0
E039,2025-07-02,2025-07-02 09:05:00,5.0
E040,2025-07-02,2025-07-02 09:15:00,15.0
E041,2025-07-02,2025-07-02 09:10:00,10.0
E043,2025-07-02,2025-07-02 10:05:00,65.0
E044,2025-07-02,2025-07-02 09:10:00,10.0
E045,2025-07-02,2025-07-02 09:10:00,10.0
E046,2025-07-02,2025-07-02 09:05:00,5.0
E047,2025-07-02,2025-07-02 09:30:00,30.0
E050,2025-07-02,2025-07-02 09:30:00,30.0
E003,2025-07-03,2025-07-03 10:30:00,90.0
E004,2025-07-03,2025-07-03 09:30:00,30.0
E005,2025-07-03,2025-07-03 09:10:00,10.0
E007,2025-07-03,2025-07-03 10:00:00,60.0
E008,2025-07-03,2025-07-03 10:30:00,90.0
E009,2025-07-03,2025-07-03 09:10:00,10.0
E010,2025-07-03,2025-07-03 09:10:00,10.0
E011,2025-07-03,2025-07-03 09:10:00,10.0
E012,2025-07-03,2025-07-03 09:10:00,10.0
E015,2025-07-03,2025-07-03 09:05:00,5.0
E016,2025-07-03,2025-07-03 09:30:00,30.0
E017,2025-07-03,2025-07-03 09:05:00,5.0
E018,2025-07-03,2025-07-03 09:10:00,10.0
E021,2025-07-03,2025-07-03 10:15:00,75.0
E024,2025-07-03,2025-07-03 09:30:00,30.0
E025,2025-07-03,2025-07-03 09:30:00,30.0
E026,2025-07-03,2025-07-03 10:00:00,60.0
E027,2025-07-03,2025-07-03 09:05:00,5.0
E028,2025-07-03,2025-07-03 10:00:00,60.0
E029,2025-07-03,2025-07-03 10:10:00,70.0
E030,2025-07-03,2025-07-03 09:05:00,5.0
E031,2025-07-03,2025-07-03 10:30:00,90.0
E032,2025-07-03,2025-07-03 09:10:00,10.0
E033,2025-07-03,2025-07-03 09:30:00,30.0
E034,2025-07-03,2025-07-03 10:00:00,60.0
E035,2025-07-03,2025-07-03 09:30:00,30.0
E036,2025-07-03,2025-07-03 09:30:00,30.0
E037,2025-07-03,2025-07-03 09:05:00,5.0
E041,2025-07-03,2025-07-03 09:15:00,15.0
E042,2025-07-03,2025-07-03 09:30:00,30.0
E044,2025-07-03,2025-07-03 09:10:00,10.0
E047,2025-07-03,2025-07-03 09:05:00,5.0
E048,2025-07-03,2025-07-03 09:10:00,10.0
E049,2025-07-03,2025-07-03 09:10:00,10.0
E050,2025-07-03,2025-07-03 09:15:00,15.0
E004,2025-07-04,2025-07-04 09:30:00,30.0
E005,2025-07-04,2025-07-04 09:30:00,30.0
E006,2025-07-04,2025-07-04 09:15:00,15.0
E007,2025-07-04,2025-07-04 10:30:00,90.0
E009,2025-07-04,2025-07-04 09:10:00,10.0
E010,2025-07-04,2025-07-04 09:30:00,30.0
E015,2025-07-04,2025-07-04 09:30:00,30.0
E016,2025-07-04,2025-07-04 09:15:00,15.0
E020,2025-07-04,2025-07-04 09:10:00,10.0
E022,2025-07-04,2025-07-04 09:05:00,5.0
E023,2025-07-04,2025-07-04 10:05:00,65.0
E024,2025-07-04,2025-07-04 09:05:00,5.0
E025,2025-07-04,2025-07-04 09:30:00,30.0
E026,2025-07-04,2025-07-04 09:10:00,10.0
E027,2025-07-04,2025-07-04 09:15:00,15.0
E028,2025-07-04,2025-07-04 09:30:00,30.0
E031,2025-07-04,2025-07-04 10:10:00,70.0
E032,2025-07-04,2025-07-04 10:10:00,70.0
E034,2025-07-04,2025-07-04 10:10:00,70.0
E035,2025-07-04,2025-07-04 09:10:00,10.0
E036,2025-07-04,2025-07-04 09:10:00,10.0
E037,2025-07-04,2025-07-04 10:30:00,90.0
E038,2025-07-04,2025-07-04 10:05:00,65.0
E040,2025-07-04,2025-07-04 10:00:00,60.0
E041,2025-07-04,2025-07-04 09:10:00,10.0
E045,2025-07-04,2025-07-04 09:10:00,10.0
E049,2025-07-04,2025-07-04 10:10:00,70.0
E050,2025-07-04,2025-07-04 09:15:00,15.0
E005,2025-07-07,2025-07-07 10:10:00,70.0
E006,2025-07-07,2025-07-07 09:05:00,5.0
E009,2025-07-07,2025-07-07 09:15:00,15.0
E010,2025-07-07,2025-07-07 10:00:00,60.0
E011,2025-07-07,2025-07-07 09:15:00,15.0
E012,2025-07-07,2025-07-07 09:05:00,5.0
E013,2025-07-07,2025-07-07 10:05:00,65.0
E015,2025-07-07,2025-07-07 10:30:00,90.0
E016,2025-07-07,2025-07-07 09:05:00,5.0
E017,2025-07-07,2025-07-07 09:10:00,10.0
E018,2025-07-07,2025-07-07 09:15:00,15.0
E019,2025-07-07,2025-07-07 09:10:00,10.0
E020,2025-07-07,2025-07-07 10:10:00,70.0
E022,2025-07-07,2025-07-07 09:30:00,30.0
E023,2025-07-07,2025-07-07 09:15:00,15.0
E024,2025-07-07,2025-07-07 09:15:00,15.0
E025,2025-07-07,2025-07-07 09:15:00,15.0
E026,2025-07-07,2025-07-07 09:05:00,5.0
E028,2025-07-07,2025-07-07 09:15:00,15.0
E029,2025-07-07,2025-07-07 09:30:00,30.0
E030,2025-07-07,2025-07-07 09:15:00,15.0
E032,2025-07-07,2025-07-07 09:10:00,10.0
E034,2025-07-07,2025-07-07 09:10:00,10.0
E036,2025-07-07,2025-07-07 10:10:00,70.0
E037,2025-07-07,2025-07-07 10:05:00,65.0
E040,2025-07-07,2025-07-07 09:30:00,30.0
E042,2025-07-07,2025-07-07 09:10:00,10.0
E044,2025-07-07,2025-07-07 09:10:00,10.0
E047,2025-07-07,2025-07-07 10:15:00,75.0
E048,2025-07-07,2025-07-07 09:30:00,30.0
E050,2025-07-07,2025-07-07 09:30:00,30.0
E001,2025-07-08,2025-07-08 09:30:00,30.0
E002,2025-07-08,2025-07-08 10:05:00,65.0
E008,2025-07-08,2025-07-08 09:30:00,30.0
E009,2025-07-08,2025-07-08 09:15:00,15.0
E011,2025-07-08,2025-07-08 09:15:00,15.0
E012,2025-07-08,2025-07-08 09:15:00,15.0
E015,2025-07-08,2025-07-08 09:15:00,15.0
E016,2025-07-08,2025-07-08 09:10:00,10.0
E017,2025-07-08,2025-07-08 09:15:00,15.0
E019,2025-07-08,2025-07-08 09:30:00,30.0
E020,2025-07-08,2025-07-08 10:05:00,65.0
E021,2025-07-08,2025-07-08 09:05:00,5.0
E022,2025-07-08,2025-07-08 09:10:00,10.0
E024,2025-07-08,2025-07-08 09:15:00,15.0
E025,2025-07-08,2025-07-08 09:05:00,5.0
E026,2025-07-08,2025-07-08 09:10:00,10.0
E027,2025-07-08,2025-07-08 09:30:00,30.0
E028,2025-07-08,2025-07-08 09:15:00,15.0
E030,2025-07-08,2025-07-08 09:05:00,5.0
E031,2025-07-08,2025-07-08 09:30:00,30.0
E033,2025-07-08,2025-07-08 09:30:00,30.0
E034,2025-07-08,2025-07-08 09:05:00,5.0
E035,2025-07-08,2025-07-08 09:05:00,5.0
E036,2025-07-08,2025-07-08 09:15:00,15.0
E037,2025-07-08,2025-07-08 09:10:00,10.0
E039,2025-07-08,2025-07-08 09:30:00,30.0
E040,2025-07-08,2025-07-08 09:15:00,15.0
E041,2025-07-08,2025-07-08 09:15:00,15.0
E043,2025-07-08,2025-07-08 09:15:00,15.0
E044,2025-07-08,2025-07-08 10:30:00,90.0
E045,2025-07-08,2025-07-08 09:15:00,15.0
E046,2025-07-08,2025-07-08 10:00:00,60.0
E047,2025-07-08,2025-07-08 09:10:00,10.0
E050,2025-07-08,2025-07-08 09:30:00,30.0
E005,2025-07-09,2025-07-09 10:30:00,90.0
E008,2025-07-09,2025-07-09 09:30:00,30.0
E009,2025-07-09,2025-07-09 09:05:00,5.0
E010,2025-07-09,2025-07-09 09:30:00,30.0
E011,2025-07-09,2025-07-09 09:10:00,10.0
E012,2025-07-09,2025-07-09 09:15:00,15.0
E013,2025-07-09,2025-07-09 10:10:00,70.0
E014,2025-07-09,2025-07-09 09:10:00,10.0
E016,2025-07-09,2025-07-09 09:05:00,5.0
E020,2025-07-09,2025-07-09 10:00:00,60.0
E023,2025-07-09,2025-07-09 09:15:00,15.0
E024,2025-07-09,2025-07-09 09:30:00,30.0
E027,2025-07-09,2025-07-09 09:05:00,5.0
